Name,depth,IC
CPT-A4,-14.9055,3.7012549202082723
CPT-A4,-14.9255,3.5863680577652035
CPT-A4,-14.9455,3.545732931436508
CPT-A4,-14.9655,3.2936661197614163
CPT-A4,-14.9855,2.974775165673808
CPT-A4,-15.0055,2.700466149561952
CPT-A4,-15.0255,2.5717155564024172
CPT-A4,-15.0455,2.4925133952978307
CPT-A4,-15.0655,2.4373029268443056
CPT-A4,-15.0855,2.496600828149868
CPT-A4,-15.1055,2.59311321921326
CPT-A4,-15.1255,2.742457200867883
CPT-A4,-15.1455,2.954066182330683
CPT-A4,-15.1655,3.1854408861462775
CPT-A4,-15.1855,3.379188128465141
CPT-A4,-15.2055,3.538277824074189
CPT-A4,-15.2255,3.7063572714069632
CPT-A4,-15.2455,3.7999450672215573
CPT-A4,-15.2655,3.871346391956396
CPT-A4,-15.2855,3.9125193861994845
CPT-A4,-15.3055,3.9514196597143574
CPT-A4,-15.3255,3.9995811984645053
CPT-A4,-15.3455,4.065926204261026
CPT-A4,-15.3655,4.119381021464268
CPT-A4,-15.3855,4.119381021464268
CPT-A4,-15.4055,4.119381021464268
CPT-A4,-15.4255,4.09845373094505
CPT-A4,-15.4455,4.074113471139084
CPT-A4,-15.4655,4.075616543992311
CPT-A4,-15.4855,4.098399866525995
CPT-A4,-15.5055,4.11817563153619
CPT-A4,-15.5255,4.119381021464268
CPT-A4,-15.5455,4.11586676491604
CPT-A4,-15.5655,4.119381021464268
CPT-A4,-15.5855,4.11671969784895
CPT-A4,-15.6055,4.119381021464268
CPT-A4,-15.6255,4.119381021464268
CPT-A4,-15.6455,4.110946731520184
CPT-A4,-15.6655,4.103069181657682
CPT-A4,-15.6855,4.106169513924254
CPT-A4,-15.7055,4.116401005169457
CPT-A4,-15.7255,4.119381021464268
CPT-A4,-15.7455,4.119381021464268
CPT-A4,-15.7655,4.119381021464268
CPT-A4,-15.7855,4.119381021464268
CPT-A4,-15.8055,4.119381021464268
CPT-A4,-15.8255,4.119381021464268
CPT-A4,-15.8455,4.119381021464268
CPT-A4,-15.8655,4.119381021464268
CPT-A4,-15.8855,4.119381021464268
CPT-A4,-15.9055,4.119381021464268
CPT-A4,-15.9255,4.119381021464268
CPT-A4,-15.9455,4.119381021464268
CPT-A4,-15.9655,4.119381021464268
CPT-A4,-15.9855,4.119381021464268
CPT-A4,-16.005499999999998,4.119381021464268
CPT-A4,-16.0255,4.119381021464268
CPT-A4,-16.0455,4.119381021464268
CPT-A4,-16.0655,4.119381021464268
CPT-A4,-16.0855,4.119381021464268
CPT-A4,-16.1055,4.119381021464268
CPT-A4,-16.125500000000002,4.119381021464268
CPT-A4,-16.1455,4.119381021464268
CPT-A4,-16.1655,4.119381021464268
CPT-A4,-16.185499999999998,4.119381021464268
CPT-A4,-16.2055,4.119381021464268
CPT-A4,-16.2255,4.119381021464268
CPT-A4,-16.2455,4.119381021464268
CPT-A4,-16.2655,4.119381021464268
CPT-A4,-16.2855,4.105187694241457
CPT-A4,-16.305500000000002,4.101991021335512
CPT-A4,-16.325499999999998,3.443673401984039
CPT-A4,-16.3455,2.838129399567554
CPT-A4,-16.3655,2.548076363275218
CPT-A4,-16.3855,2.52258780281133
CPT-A4,-16.4055,2.6332375347477988
CPT-A4,-16.4255,2.766769710406101
CPT-A4,-16.4455,2.9281723729842963
CPT-A4,-16.4655,3.1160907619123233
CPT-A4,-16.485500000000002,3.298161584063412
CPT-A4,-16.505499999999998,3.4367868264112666
CPT-A4,-16.5255,3.5114166111141865
CPT-A4,-16.5455,3.567606849049004
CPT-A4,-16.5655,3.563040000522643
CPT-A4,-16.5855,3.360601910652114
CPT-A4,-16.6055,3.200502430973798
CPT-A4,-16.625500000000002,3.151832699679174
CPT-A4,-16.6455,3.1355035310438697
CPT-A4,-16.6655,3.127754756795785
CPT-A4,-16.685499999999998,3.192076733024701
CPT-A4,-16.7055,3.2428412667562623
CPT-A4,-16.7255,3.3334120146020703
CPT-A4,-16.7455,3.479771013980308
CPT-A4,-16.7655,3.6200918770466464
CPT-A4,-16.7855,3.7902197707424157
CPT-A4,-16.805500000000002,3.8999339976844616
CPT-A4,-16.825499999999998,3.9312973253711316
CPT-A4,-16.8455,3.940715810843665
CPT-A4,-16.865499999999997,3.91359157959635
CPT-A4,-16.8855,3.882535677169395
CPT-A4,-16.905499999999996,3.860605922359795
CPT-A4,-16.9255,3.861245853471135
CPT-A4,-16.9455,3.8734322691788696
CPT-A4,-16.9655,3.8726006263646484
CPT-A4,-16.9855,3.9036185196414905
CPT-A4,-17.0055,3.935146614565191
CPT-A4,-17.0255,3.964318791770413
CPT-A4,-17.0455,3.9631186937032643
CPT-A4,-17.0655,3.949616390712046
CPT-A4,-17.0855,3.935824461751269
CPT-A4,-17.1055,3.942276120610578
CPT-A4,-17.1255,3.9176370022495317
CPT-A4,-17.1455,3.902101973068185
CPT-A4,-17.1655,3.878074153294053
CPT-A4,-17.1855,3.854371185538881
CPT-A4,-17.2055,3.8396402696893874
CPT-A4,-17.2255,3.8483498464913186
CPT-A4,-17.2455,3.86188406291642
CPT-A4,-17.2655,3.873194774160502
CPT-A4,-17.2855,3.888431761173257
CPT-A4,-17.3055,3.89915570381234
CPT-A4,-17.3255,3.9202367520319354
CPT-A4,-17.3455,3.9641751163859755
CPT-A4,-17.3655,3.971980618830911
CPT-A4,-17.3855,4.0181751389089655
CPT-A4,-17.4055,4.061818759303733
CPT-A4,-17.4255,4.093173214860481
CPT-A4,-17.4455,4.119381021464268
CPT-A4,-17.4655,4.111105585674086
CPT-A4,-17.4855,4.088407117521067
CPT-A4,-17.5055,4.061196712303831
CPT-A4,-17.5255,4.0661347607953715
CPT-A4,-17.5455,4.0688344882693475
CPT-A4,-17.5655,4.098481679413933
CPT-A4,-17.5855,4.103644475478511
CPT-A4,-17.6055,4.103116172003732
CPT-A4,-17.6255,4.119363107052395
CPT-A4,-17.6455,4.119381021464268
CPT-A4,-17.6655,4.1125611689456765
CPT-A4,-17.6855,4.114168106428891
CPT-A4,-17.7055,4.119381021464268
CPT-A4,-17.7255,4.119381021464268
CPT-A4,-17.7455,4.119381021464268
CPT-A4,-17.7655,4.111161576243613
CPT-A4,-17.7855,4.1037288064731205
CPT-A4,-17.8055,4.0917404898082825
CPT-A4,-17.8255,4.093777097326309
CPT-A4,-17.8455,4.100449280809759
CPT-A4,-17.8655,4.118480773238331
CPT-A4,-17.8855,4.092354452784273
CPT-A4,-17.9055,4.101212418941134
CPT-A4,-17.9255,4.03350799443722
CPT-A4,-17.9455,3.683051504509288
CPT-A4,-17.9655,3.325043265174333
CPT-A4,-17.9855,3.151932025404938
CPT-A4,-18.0055,3.1384895293896435
CPT-A4,-18.0255,3.2221740332494173
CPT-A4,-18.0455,3.359342507330337
CPT-A4,-18.0655,3.4724779940319257
CPT-A4,-18.0855,3.6147017045599235
CPT-A4,-18.1055,3.793517534327499
CPT-A4,-18.1255,3.635923452851753
CPT-A4,-18.1455,3.415665276649854
CPT-A4,-18.1655,3.2971938782101957
CPT-A4,-18.1855,3.1922276709229522
CPT-A4,-18.2055,3.0938019563395067
CPT-A4,-18.2255,3.1343789122621444
CPT-A4,-18.2455,3.2742296196866274
CPT-A4,-18.2655,3.4122384077696246
CPT-A4,-18.2855,3.6095680739033953
CPT-A4,-18.3055,3.822890565176643
CPT-A4,-18.3255,3.9328724859956976
CPT-A4,-18.3455,4.010447440782047
CPT-A4,-18.3655,3.99620804817998
CPT-A4,-18.3855,4.014688604275713
CPT-A4,-18.4055,4.009020374807071
CPT-A4,-18.4255,3.9525403869497975
CPT-A4,-18.4455,3.8925002363099503
CPT-A4,-18.4655,3.689715813425376
CPT-A4,-18.4855,3.5601122234454685
CPT-A4,-18.5055,3.657132107309023
CPT-A4,-18.5255,3.9929577900717286
CPT-A4,-18.5455,4.041817781425896
CPT-A4,-18.5655,4.061386978274241
CPT-A4,-18.5855,4.065395932694529
CPT-A4,-18.6055,4.08954887126483
CPT-A4,-18.6255,4.009114453079076
CPT-A4,-18.6455,3.9749399084194827
CPT-A4,-18.6655,3.5620565827147654
CPT-A4,-18.6855,2.8204448520703997
CPT-A4,-18.7055,2.3660320399614965
CPT-A4,-18.7255,2.2245929839896617
CPT-A4,-18.7455,2.1719549758888936
CPT-A4,-18.7655,2.1569082348183257
CPT-A4,-18.7855,2.1475610813473867
CPT-A4,-18.8055,2.128600416902624
CPT-A4,-18.8255,2.1210360172137652
CPT-A4,-18.8455,2.117691010358297
CPT-A4,-18.8655,2.112610565176619
CPT-A4,-18.8855,2.1029405443553606
CPT-A4,-18.9055,2.09435125432499
CPT-A4,-18.9255,2.0874864788981835
CPT-A4,-18.9455,2.0706050438838273
CPT-A4,-18.9655,2.034985980554395
CPT-A4,-18.9855,2.00756324515629
CPT-A4,-19.0055,2.0046024561145486
CPT-A4,-19.0255,2.0067402731333774
CPT-A4,-19.0455,2.016728357695131
CPT-A4,-19.0655,2.0262097907995544
CPT-A4,-19.0855,2.0103637485722587
CPT-A4,-19.1055,2.0026047078006095
CPT-A4,-19.1255,1.9978527372222785
CPT-A4,-19.1455,1.9931286102937853
CPT-A4,-19.1655,1.986223711951467
CPT-A4,-19.1855,1.9804423898081425
CPT-A4,-19.2055,1.9705732277083665
CPT-A4,-19.2255,1.9543020538977838
CPT-A4,-19.2455,1.9371748236786939
CPT-A4,-19.2655,1.9209663279542544
CPT-A4,-19.2855,1.9092118835882834
CPT-A4,-19.3055,1.8869308717807534
CPT-A4,-19.3255,1.847371764539208
CPT-A4,-19.3455,1.7947474981268243
CPT-A4,-19.3655,1.7439318956047394
CPT-A4,-19.3855,1.7438735928302498
CPT-A4,-19.4055,1.7474320215078627
CPT-A4,-19.4255,1.7602596435459161
CPT-A4,-19.4455,1.7710480403940247
CPT-A4,-19.4655,1.7570605843324512
CPT-A4,-19.4855,1.7401025020382248
CPT-A4,-19.5055,1.730013733042212
CPT-A4,-19.5255,1.7256613800756242
CPT-A4,-19.5455,1.7202759657178937
CPT-A4,-19.5655,1.7309962407296657
CPT-A4,-19.5855,1.746787827714272
CPT-A4,-19.6055,1.7605682454762295
CPT-A4,-19.6255,1.7642160564910925
CPT-A4,-19.6455,1.7611159393952782
CPT-A4,-19.6655,1.7613743453708757
CPT-A4,-19.6855,1.7658998257687164
CPT-A4,-19.7055,1.7681564848180638
CPT-A4,-19.7255,1.7732649906976123
CPT-A4,-19.7455,1.7831553362131911
CPT-A4,-19.7655,1.796700197111776
CPT-A4,-19.7855,1.8125428810987556
CPT-A4,-19.8055,1.8291603097661477
CPT-A4,-19.8255,1.8408546138218493
CPT-A4,-19.8455,1.8485542692134243
CPT-A4,-19.8655,1.847289415091405
CPT-A4,-19.8855,1.8414022719785512
CPT-A4,-19.9055,1.8318929377127202
CPT-A4,-19.9255,1.821749846714937
CPT-A4,-19.9455,1.7951395139472488
CPT-A4,-19.9655,1.774595722075689
CPT-A4,-19.9855,1.7908021731227075
CPT-A4,-20.0055,1.833389730052173
CPT-A4,-20.0255,1.868350400904663
CPT-A4,-20.0455,1.9086199580404952
CPT-A4,-20.0655,1.9170803818242061
CPT-A4,-20.0855,1.8882657247069476
CPT-A4,-20.1055,1.876549546886115
CPT-A4,-20.1255,1.8764884344385637
CPT-A4,-20.1455,1.8796560613349131
CPT-A4,-20.1655,1.8777548713027075
CPT-A4,-20.1855,1.864951709855605
CPT-A4,-20.2055,1.8508162657512242
CPT-A4,-20.2255,1.8471419458221296
CPT-A4,-20.2455,1.8512506230981283
CPT-A4,-20.2655,1.869390236096031
CPT-A4,-20.2855,1.8885503131475427
CPT-A4,-20.3055,1.9044250159489085
CPT-A4,-20.3255,1.9159077777046645
CPT-A4,-20.3455,1.9224207565731353
CPT-A4,-20.3655,1.923497687599708
CPT-A4,-20.3855,1.9158547617714943
CPT-A4,-20.4055,1.9058594198895034
CPT-A4,-20.4255,1.9179201684147842
CPT-A4,-20.4455,1.922404317782347
CPT-A4,-20.4655,1.9286435209770207
CPT-A4,-20.4855,1.9349852580976836
CPT-A4,-20.5055,1.9237636046093705
CPT-A4,-20.5255,1.9147771361162227
CPT-A4,-20.5455,1.904597872227413
CPT-A4,-20.5655,1.9060138241229536
CPT-A4,-20.5855,1.9005494218670889
CPT-A4,-20.6055,1.895150165804119
CPT-A4,-20.6255,1.8870149029793606
CPT-A4,-20.6455,1.8810145095230104
CPT-A4,-20.6655,1.8851090357050144
CPT-A4,-20.6855,1.9030521887251564
CPT-A4,-20.7055,1.9135631072208428
CPT-A4,-20.7255,1.9203602351676639
CPT-A4,-20.7455,1.924020295162814
CPT-A4,-20.7655,1.930558076257723
CPT-A4,-20.7855,1.9352205872340156
CPT-A4,-20.8055,1.9437485702957558
CPT-A4,-20.8255,1.9487814560226453
CPT-A4,-20.8455,1.955923823249675
CPT-A4,-20.8655,1.965047640877356
CPT-A4,-20.8855,1.9745895792236574
CPT-A4,-20.9055,1.9831630134396958
CPT-A4,-20.9255,1.9889472386447686
CPT-A4,-20.9455,1.991512441142093
CPT-A4,-20.9655,1.9916445008259966
CPT-A4,-20.9855,1.9899639249295944
CPT-A4,-21.0055,1.9759822177543183
CPT-A4,-21.0255,1.9451961173458807
CPT-A4,-21.0455,1.904241550139249
CPT-A4,-21.0655,1.8832712905754907
CPT-A4,-21.0855,1.857891127598338
CPT-A4,-21.1055,1.858485711664253
CPT-A4,-21.1255,1.8636147000727203
CPT-A4,-21.1455,1.8454035925607226
CPT-A4,-21.1655,1.8436360995580936
CPT-A4,-21.1855,1.8484744094339618
CPT-A4,-21.2055,1.8516699783885537
CPT-A4,-21.2255,1.8461416418646217
CPT-A4,-21.2455,1.8333002530795384
CPT-A4,-21.2655,1.8154246888120233
CPT-A4,-21.2855,1.7892915064993211
CPT-A4,-21.3055,1.7687720538636513
CPT-A4,-21.3255,1.747899847573578
CPT-A4,-21.3455,1.7403794213138966
CPT-A4,-21.3655,1.7380010218686004
CPT-A4,-21.3855,1.7448969984312088
CPT-A4,-21.4055,1.7455083247804126
CPT-A4,-21.4255,1.738499831784813
CPT-A4,-21.4455,1.7295373986057796
CPT-A4,-21.4655,1.7437931296883347
CPT-A4,-21.4855,1.7670307362436628
CPT-A4,-21.5055,1.7957247809524803
CPT-A4,-21.5255,1.8155969307720443
CPT-A4,-21.5455,1.8194953037010728
CPT-A4,-21.5655,1.8420731897447176
CPT-A4,-21.5855,1.846989062392277
CPT-A4,-21.6055,1.8495795753547828
CPT-A4,-21.6255,1.8328822063598424
CPT-A4,-21.6455,1.8268020232693385
CPT-A4,-21.6655,1.811288028658383
CPT-A4,-21.6855,1.7897219861899427
CPT-A4,-21.7055,1.760208374194494
CPT-A4,-21.7255,1.7454284913862952
CPT-A4,-21.7455,1.7522181066176188
CPT-A4,-21.7655,1.7800050592926937
CPT-A4,-21.7855,1.8028657162257482
CPT-A4,-21.8055,1.8264143440036067
CPT-A4,-21.8255,1.8329386962280305
CPT-A4,-21.8455,1.8332443606469224
CPT-A4,-21.8655,1.8220745966376983
CPT-A4,-21.8855,1.8058245860796172
CPT-A4,-21.9055,1.7885325036824677
CPT-A4,-21.9255,1.7719245889744897
CPT-A4,-21.9455,1.7655168259099565
CPT-A4,-21.9655,1.7741787095543247
CPT-A4,-21.9855,1.8030678299606602
CPT-A4,-22.0055,1.8313380864588151
CPT-A4,-22.0255,1.8637734544187483
CPT-A4,-22.0455,1.8948532025190141
CPT-A4,-22.0655,1.9189203945848696
CPT-A4,-22.0855,1.9347233818692586
CPT-A4,-22.1055,1.9422998889519214
CPT-A4,-22.1255,1.9432656631239351
CPT-A4,-22.1455,1.9159699701173483
CPT-A4,-22.1655,1.8963803276151732
CPT-A4,-22.1855,1.872954485208237
CPT-A4,-22.2055,1.8437350543393773
CPT-A4,-22.2255,1.8275263238691306
CPT-A4,-22.2455,1.829557127855894
CPT-A4,-22.2655,1.889182049832319
CPT-A4,-22.2855,1.8815627687654413
CPT-A4,-22.3055,1.8928985240416722
CPT-A4,-22.3255,1.8838618445962383
CPT-A4,-22.3455,1.887913375379641
CPT-A4,-22.3655,1.8749100500381521
CPT-A4,-22.3855,1.857476901564549
CPT-A4,-22.4055,1.836292444134843
CPT-A4,-22.4255,1.8023600420071741
CPT-A4,-22.4455,1.7649403133774746
CPT-A4,-22.4655,1.7213558394111754
CPT-A4,-22.4855,1.695990888923651
CPT-A4,-22.5055,1.6930473725405875
CPT-A4,-22.5255,1.704872356389694
CPT-A4,-22.5455,1.7145345075017684
CPT-A4,-22.5655,1.709039895607506
CPT-A4,-22.5855,1.726167671510319
CPT-A4,-22.6055,1.7526041210033012
CPT-A4,-22.6255,1.8051666752319324
CPT-A4,-22.6455,1.861764317429502
CPT-A4,-22.6655,1.906930045281309
CPT-A4,-22.6855,1.9364034642506103
CPT-A4,-22.7055,1.9556863811802125
CPT-A4,-22.7255,1.9583124061870736
CPT-A4,-22.7455,1.9549505826415932
CPT-A4,-22.7655,1.9439940303005023
CPT-A4,-22.7855,1.9295448952191914
CPT-A4,-22.8055,1.9247349008608428
CPT-A4,-22.8255,1.922751337550335
CPT-A4,-22.8455,1.9310636360032718
CPT-A4,-22.8655,1.9430994513734694
CPT-A4,-22.8855,1.9752784472619223
CPT-A4,-22.9055,2.0180762170999635
CPT-A4,-22.9255,2.0693005599895224
CPT-A4,-22.9455,2.1007986236361837
CPT-A4,-22.9655,2.12532314713364
CPT-A4,-22.9855,2.128982780795956
CPT-A4,-23.0055,2.1308993273562247
CPT-A4,-23.0255,2.122527672625064
CPT-A4,-23.0455,2.089669418464686
CPT-A4,-23.0655,2.040240237007768
CPT-A4,-23.0855,2.0099702603689966
CPT-A4,-23.1055,2.0081463485784514
CPT-A4,-23.1255,2.000297805993214
CPT-A4,-23.1455,2.0035506360771707
CPT-A4,-23.1655,1.9526686423516648
CPT-A4,-23.1855,1.9493443414153062
CPT-A4,-23.2055,1.9509703222754131
CPT-A4,-23.2255,1.9741776400779585
CPT-A4,-23.2455,1.9550976286594122
CPT-A4,-23.2655,1.9483811415708334
CPT-A4,-23.2855,1.9415582275985592
CPT-A4,-23.3055,1.937606490948809
CPT-A4,-23.3255,1.929830059903232
CPT-A4,-23.3455,1.9157545411480217
CPT-A4,-23.3655,1.8878657196673128
CPT-A4,-23.3855,1.8459976209334292
CPT-A4,-23.4055,1.802495118840868
CPT-A4,-23.4255,1.7545879490962135
CPT-A4,-23.4455,1.7258073725705452
CPT-A4,-23.4655,1.6665498419074691
CPT-A4,-23.4855,1.609052139870767
CPT-A4,-23.5055,1.5744515125203329
CPT-A4,-23.5255,1.5924524933607809
CPT-A4,-23.5455,1.6264273356681918
CPT-A4,-23.5655,1.6625066061417288
CPT-A4,-23.5855,1.6966282032822988
CPT-A4,-23.6055,1.7134410226155166
CPT-A4,-23.6255,1.737352831817568
CPT-A4,-23.6455,1.7579995630057799
CPT-A4,-23.6655,1.7857889422218403
CPT-A4,-23.6855,1.7969426890347864
CPT-A4,-23.7055,1.8116419379983846
CPT-A4,-23.7255,1.817955909515331
CPT-A4,-23.7455,1.8155023415851306
CPT-A4,-23.7655,1.794984939960855
CPT-A4,-23.7855,1.7672274587824401
CPT-A4,-23.8055,1.754659926268034
CPT-A4,-23.8255,1.7543984220596034
CPT-A4,-23.8455,1.7681403035313994
CPT-A4,-23.8655,1.7810968533454943
CPT-A4,-23.8855,1.8125860115770849
CPT-A4,-23.9055,1.851030875406912
CPT-A4,-23.9255,1.8991353623186444
CPT-A4,-23.9455,1.9372068263343671
CPT-A4,-23.9655,1.9655742273537096
CPT-A4,-23.9855,1.9856181199792795
CPT-A4,-24.0055,2.006710123073061
CPT-A4,-24.0255,2.0203204316786594
CPT-A4,-24.0455,2.03745085644739
CPT-A4,-24.0655,2.0297186564744787
CPT-A4,-24.0855,2.019114188564642
CPT-A4,-24.1055,2.0149781464683114
CPT-A4,-24.1255,2.029778060871229
CPT-A4,-24.1455,2.0467471625469957
CPT-A4,-24.1655,2.0658375711019397
CPT-A4,-24.1855,2.081380256582156
CPT-A4,-24.2055,2.081839107918859
CPT-A4,-24.2255,2.0826953183379833
CPT-A4,-24.2455,2.0786757241476
CPT-A4,-24.2655,2.065614990339951
CPT-A4,-24.2855,2.046195964760804
CPT-A4,-24.3055,2.0330706944577863
CPT-A4,-24.3255,2.0293213057875064
CPT-A4,-24.3455,2.0312033397500056
CPT-A4,-24.3655,2.049235496268221
CPT-A4,-24.3855,2.083420862686379
CPT-A4,-24.4055,2.1221422357590862
CPT-A4,-24.4255,2.1551978829674034
CPT-A4,-24.4455,2.178579912084935
CPT-A4,-24.4655,2.1947500507712747
CPT-A4,-24.4855,2.2028600557402163
CPT-A4,-24.5055,2.1997060627910896
CPT-A4,-24.5255,2.192875054593128
CPT-A4,-24.5455,2.193175902191876
CPT-A4,-24.5655,2.197246435256083
CPT-A4,-24.5855,2.197091574057411
CPT-A4,-24.6055,2.2025801410744448
CPT-A4,-24.6255,2.2114289216500405
CPT-A4,-24.6455,2.2074654887144067
CPT-A4,-24.6655,2.209127410569293
CPT-A4,-24.6855,2.2102401835531387
CPT-A4,-24.7055,2.212522275779021
CPT-A4,-24.7255,2.2120647095396224
CPT-A4,-24.7455,2.21344387436806
CPT-A4,-24.7655,2.216174169434968
CPT-A4,-24.7855,2.2216517507776508
CPT-A4,-24.8055,2.226138572741554
CPT-A4,-24.8255,2.23097483791201
CPT-A4,-24.8455,2.228235848877504
CPT-A4,-24.8655,2.226346119194204
CPT-A4,-24.8855,2.225700964616065
CPT-A4,-24.9055,2.2217436261269103
CPT-A4,-24.9255,2.2169362054394512
CPT-A4,-24.9455,2.2108178662181457
CPT-A4,-24.9655,2.205204847711911
CPT-A4,-24.9855,2.1963310424376057
CPT-A4,-25.0055,2.188670460383273
CPT-A4,-25.0255,2.1845130878546177
CPT-A4,-25.0455,2.184031105625344
CPT-A4,-25.0655,2.182025486811314
CPT-A4,-25.0855,2.174074715694379
CPT-A4,-25.1055,2.1514266936676982
CPT-A4,-25.1255,2.1268998346617165
CPT-A4,-25.1455,2.1162669890696315
CPT-A4,-25.1655,2.1105983534439274
CPT-A4,-25.1855,2.1063668722101143
CPT-A4,-25.2055,2.1066810636249533
CPT-A4,-25.2255,2.0985366321688406
CPT-A4,-25.2455,2.0677314508537115
CPT-A4,-25.2655,2.047880357792805
CPT-A4,-25.2855,2.0333889251327437
CPT-A4,-25.3055,2.0241858185709796
CPT-A4,-25.3255,2.0153719479737298
CPT-A4,-25.3455,1.989856335052188
CPT-A4,-25.3655,1.9464419381799682
CPT-A4,-25.3855,1.8993967325304635
CPT-A4,-25.4055,1.8636410870712354
CPT-A4,-25.4255,1.8291135145195656
CPT-A4,-25.4455,1.8127630804834065
CPT-A4,-25.4655,1.8101919940812032
CPT-A4,-25.4855,1.811669729296958
CPT-A4,-25.5055,1.8148181340664107
CPT-A4,-25.5255,1.7946957498930391
CPT-A4,-25.5455,1.7798676641837257
CPT-A4,-25.5655,1.7771563965765946
CPT-A4,-25.5855,1.8146247404574316
CPT-A4,-25.6055,1.863539302194
CPT-A4,-25.6255,1.9091393370276681
CPT-A4,-25.6455,1.9221519553188446
CPT-A4,-25.6655,1.9446133775217074
CPT-A4,-25.6855,1.9722100347429266
CPT-A4,-25.7055,2.0061634085384514
CPT-A4,-25.7255,2.0411548547859435
CPT-A4,-25.7455,2.092864431479
CPT-A4,-25.7655,2.151173099442926
CPT-A4,-25.7855,2.199445130544635
CPT-A4,-25.8055,2.2414858118880283
CPT-A4,-25.8255,2.270445531581693
CPT-A4,-25.8455,2.2919629846218545
CPT-A4,-25.8655,2.319962118597191
CPT-A4,-25.8855,2.317890383965247
CPT-A4,-25.9055,2.311321689710973
CPT-A5,-0.8103,1.4209253894263572
CPT-A5,-0.8303,1.4678623474574954
CPT-A5,-0.8503000000000001,1.498368825906927
CPT-A5,-0.8703000000000001,1.52156628430599
CPT-A5,-0.8903,1.5766408177075424
CPT-A5,-0.9103,1.6172857078953997
CPT-A5,-0.9303,1.4902119874242132
CPT-A5,-0.9503,1.5709119184908358
CPT-A5,-0.9702999999999999,2.1787224453024563
CPT-A5,-0.9903,1.8957273796802343
CPT-A5,-1.0103,1.7098051885939494
CPT-A5,-1.0303,1.2540418087207015
CPT-A5,-1.0503,1.3930733057175853
CPT-A5,-1.0703,1.587920762946822
CPT-A5,-1.0903,1.40342194854469
CPT-A5,-1.1103,1.355076187977691
CPT-A5,-1.1303,1.3920640310904158
CPT-A5,-1.1503,1.0535645085232477
CPT-A5,-1.1703000000000001,1.0978321859012938
CPT-A5,-1.1903000000000001,1.1767456206574003
CPT-A5,-1.2103000000000002,1.3095884771195565
CPT-A5,-1.2303,1.1657643283403418
CPT-A5,-1.2503,1.3110054066083088
CPT-A5,-1.2703,1.2732250202754107
CPT-A5,-1.2903,1.0398490532130842
CPT-A5,-1.3103,1.3914745346216493
CPT-A5,-1.3303,1.321744102647815
CPT-A5,-1.3503,1.3347774135753638
CPT-A5,-1.3703,1.3330458335519444
CPT-A5,-1.3902999999999999,1.4085872191568605
CPT-A5,-1.4102999999999999,1.2616603314984303
CPT-A5,-1.4303,1.2439717662471128
CPT-A5,-1.4503,1.2540065077342906
CPT-A5,-1.4703,1.3384573362670473
CPT-A5,-1.4903,1.2670808814864147
CPT-A5,-1.5103,1.276299813362344
CPT-A5,-1.5303,1.2868247369695778
CPT-A5,-1.5503,1.3285525024633953
CPT-A5,-1.5703,1.3391614417498783
CPT-A5,-1.5903,1.3619295140027519
CPT-A5,-1.6103,1.3141587161409285
CPT-A5,-1.6303,1.3174854034796923
CPT-A5,-1.6503,1.2903696559798046
CPT-A5,-1.6703000000000001,1.2754754158592365
CPT-A5,-1.6903000000000001,1.3082618516647255
CPT-A5,-1.7103000000000002,1.3504103994607473
CPT-A5,-1.7303000000000002,1.3775713806556469
CPT-A5,-1.7503000000000002,1.4071758004412402
CPT-A5,-1.7703000000000002,1.4531962217779162
CPT-A5,-1.7903000000000002,1.485511834860172
CPT-A5,-1.8103,1.5195494546166735
CPT-A5,-1.8303,1.4841636553019948
CPT-A5,-1.8503,1.455092495488237
CPT-A5,-1.8703,1.4592672886015157
CPT-A5,-1.8903,1.4955942254610934
CPT-A5,-1.9103,1.526536679021459
CPT-A5,-1.9303000000000001,1.5341221053574385
CPT-A5,-1.9503,1.5469898473283703
CPT-A5,-1.9703,1.5370476050844823
CPT-A5,-1.9903,1.5291462404410892
CPT-A5,-2.0103,1.5190312302807547
CPT-A5,-2.0303,1.5093171039008533
CPT-A5,-2.0503,1.4937095694401437
CPT-A5,-2.0703,1.4752524519635293
CPT-A5,-2.0903,1.4531331549507667
CPT-A5,-2.1103,1.4168195370198353
CPT-A5,-2.1303,1.4529195111319593
CPT-A5,-2.1503,1.450428798861703
CPT-A5,-2.1703,1.4440339498277255
CPT-A5,-2.1902999999999997,1.4888964881609337
CPT-A5,-2.2103,1.5293293490424942
CPT-A5,-2.2302999999999997,1.5570047428825653
CPT-A5,-2.2503,1.5745283819729172
CPT-A5,-2.2702999999999998,1.5829467711893799
CPT-A5,-2.2903000000000002,1.5921248162983852
CPT-A5,-2.3103,1.617447639681371
CPT-A5,-2.3303000000000003,1.626086635340078
CPT-A5,-2.3503,1.616310791473834
CPT-A5,-2.3703000000000003,1.6050670008761019
CPT-A5,-2.3903,1.6088416440192772
CPT-A5,-2.4103000000000003,1.6125138137420842
CPT-A5,-2.4303,1.6153213023076973
CPT-A5,-2.4503,1.613904413379965
CPT-A5,-2.4703,1.6130285519041272
CPT-A5,-2.4903,1.6216681243854474
CPT-A5,-2.5103,1.6335154181299607
CPT-A5,-2.5303,1.6533122081042795
CPT-A5,-2.5503,1.6656393785438632
CPT-A5,-2.5703,1.6683234196204833
CPT-A5,-2.5903,1.6687103008603321
